physics_tick,simulation_time_s,body_name,role,obstacle_pair_active,persistent_or_penetrating,body_collision,source,reason
11906,99.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11907,99.225,base_link,BODY,False,False,False,body_contacts.jsonl,
11908,99.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11909,99.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11910,99.25,base_link,BODY,False,False,False,body_contacts.jsonl,
11911,99.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11912,99.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11913,99.275,base_link,BODY,False,False,False,body_contacts.jsonl,
11914,99.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11915,99.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11916,99.3,base_link,BODY,False,False,False,body_contacts.jsonl,
11917,99.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
11918,99.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11919,99.325,base_link,BODY,False,False,False,body_contacts.jsonl,
11920,99.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11921,99.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11922,99.35,base_link,BODY,False,False,False,body_contacts.jsonl,
11923,99.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11924,99.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11925,99.375,base_link,BODY,False,False,False,body_contacts.jsonl,
11926,99.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11927,99.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11928,99.4,base_link,BODY,False,False,False,body_contacts.jsonl,
11929,99.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11930,99.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11931,99.425,base_link,BODY,False,False,False,body_contacts.jsonl,
11932,99.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
11933,99.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11934,99.45,base_link,BODY,False,False,False,body_contacts.jsonl,
11935,99.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11936,99.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11937,99.475,base_link,BODY,False,False,False,body_contacts.jsonl,
11938,99.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11939,99.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11940,99.5,base_link,BODY,False,False,False,body_contacts.jsonl,
11941,99.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11942,99.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11943,99.525,base_link,BODY,False,False,False,body_contacts.jsonl,
11944,99.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11945,99.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11946,99.55,base_link,BODY,False,False,False,body_contacts.jsonl,
11947,99.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
11948,99.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11949,99.575,base_link,BODY,False,False,False,body_contacts.jsonl,
11950,99.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11951,99.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11952,99.6,base_link,BODY,False,False,False,body_contacts.jsonl,
11953,99.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11954,99.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11955,99.625,base_link,BODY,False,False,False,body_contacts.jsonl,
11956,99.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11957,99.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11958,99.65,base_link,BODY,False,False,False,body_contacts.jsonl,
11959,99.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11960,99.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11961,99.675,base_link,BODY,False,False,False,body_contacts.jsonl,
11962,99.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
11963,99.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11964,99.7,base_link,BODY,False,False,False,body_contacts.jsonl,
11965,99.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11966,99.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11967,99.725,base_link,BODY,False,False,False,body_contacts.jsonl,
11968,99.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11969,99.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11970,99.75,base_link,BODY,False,False,False,body_contacts.jsonl,
11971,99.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11972,99.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11973,99.775,base_link,BODY,False,False,False,body_contacts.jsonl,
11974,99.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11975,99.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11976,99.8,base_link,BODY,False,False,False,body_contacts.jsonl,
11977,99.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
11978,99.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11979,99.825,base_link,BODY,False,False,False,body_contacts.jsonl,
11980,99.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11981,99.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11982,99.85,base_link,BODY,False,False,False,body_contacts.jsonl,
11983,99.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11984,99.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11985,99.875,base_link,BODY,False,False,False,body_contacts.jsonl,
11986,99.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11987,99.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11988,99.9,base_link,BODY,False,False,False,body_contacts.jsonl,
11989,99.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11990,99.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11991,99.925,base_link,BODY,False,False,False,body_contacts.jsonl,
11992,99.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
11993,99.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
11994,99.95,base_link,BODY,False,False,False,body_contacts.jsonl,
11995,99.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11996,99.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
11997,99.975,base_link,BODY,False,False,False,body_contacts.jsonl,
11998,99.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
11999,99.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12000,100.0,base_link,BODY,False,False,False,body_contacts.jsonl,
12001,100.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12002,100.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12003,100.025,base_link,BODY,False,False,False,body_contacts.jsonl,
12004,100.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12005,100.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12006,100.05,base_link,BODY,False,False,False,body_contacts.jsonl,
12007,100.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12008,100.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12009,100.075,base_link,BODY,False,False,False,body_contacts.jsonl,
12010,100.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12011,100.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12012,100.1,base_link,BODY,False,False,False,body_contacts.jsonl,
12013,100.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12014,100.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12015,100.125,base_link,BODY,False,False,False,body_contacts.jsonl,
12016,100.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12017,100.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12018,100.15,base_link,BODY,False,False,False,body_contacts.jsonl,
12019,100.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12020,100.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12021,100.175,base_link,BODY,False,False,False,body_contacts.jsonl,
12022,100.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12023,100.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12024,100.2,base_link,BODY,False,False,False,body_contacts.jsonl,
12025,100.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12026,100.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12027,100.225,base_link,BODY,False,False,False,body_contacts.jsonl,
12028,100.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12029,100.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12030,100.25,base_link,BODY,False,False,False,body_contacts.jsonl,
12031,100.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12032,100.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12033,100.275,base_link,BODY,False,False,False,body_contacts.jsonl,
12034,100.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12035,100.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12036,100.3,base_link,BODY,False,False,False,body_contacts.jsonl,
12037,100.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12038,100.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12039,100.325,base_link,BODY,False,False,False,body_contacts.jsonl,
12040,100.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12041,100.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12042,100.35,base_link,BODY,False,False,False,body_contacts.jsonl,
12043,100.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12044,100.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12045,100.375,base_link,BODY,False,False,False,body_contacts.jsonl,
12046,100.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12047,100.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12048,100.4,base_link,BODY,False,False,False,body_contacts.jsonl,
12049,100.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12050,100.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12051,100.425,base_link,BODY,False,False,False,body_contacts.jsonl,
12052,100.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12053,100.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12054,100.45,base_link,BODY,False,False,False,body_contacts.jsonl,
12055,100.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12056,100.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12057,100.475,base_link,BODY,False,False,False,body_contacts.jsonl,
12058,100.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12059,100.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12060,100.5,base_link,BODY,False,False,False,body_contacts.jsonl,
12061,100.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12062,100.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12063,100.525,base_link,BODY,False,False,False,body_contacts.jsonl,
12064,100.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12065,100.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12066,100.55,base_link,BODY,False,False,False,body_contacts.jsonl,
12067,100.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12068,100.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12069,100.575,base_link,BODY,False,False,False,body_contacts.jsonl,
12070,100.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12071,100.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12072,100.6,base_link,BODY,False,False,False,body_contacts.jsonl,
12073,100.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12074,100.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12075,100.625,base_link,BODY,False,False,False,body_contacts.jsonl,
12076,100.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12077,100.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12078,100.65,base_link,BODY,False,False,False,body_contacts.jsonl,
12079,100.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12080,100.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12081,100.675,base_link,BODY,False,False,False,body_contacts.jsonl,
12082,100.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12083,100.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12084,100.7,base_link,BODY,False,False,False,body_contacts.jsonl,
12085,100.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12086,100.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12087,100.725,base_link,BODY,False,False,False,body_contacts.jsonl,
12088,100.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12089,100.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12090,100.75,base_link,BODY,False,False,False,body_contacts.jsonl,
12091,100.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12092,100.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12093,100.775,base_link,BODY,False,False,False,body_contacts.jsonl,
12094,100.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12095,100.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12096,100.8,base_link,BODY,False,False,False,body_contacts.jsonl,
12097,100.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12098,100.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12099,100.825,base_link,BODY,False,False,False,body_contacts.jsonl,
12100,100.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12101,100.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12102,100.85,base_link,BODY,False,False,False,body_contacts.jsonl,
12103,100.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12104,100.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12105,100.875,base_link,BODY,False,False,False,body_contacts.jsonl,
12106,100.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12107,100.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12108,100.9,base_link,BODY,False,False,False,body_contacts.jsonl,
12109,100.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12110,100.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12111,100.925,base_link,BODY,False,False,False,body_contacts.jsonl,
12112,100.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12113,100.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12114,100.95,base_link,BODY,False,False,False,body_contacts.jsonl,
12115,100.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12116,100.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12117,100.975,base_link,BODY,False,False,False,body_contacts.jsonl,
12118,100.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12119,100.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12120,101.0,base_link,BODY,False,False,False,body_contacts.jsonl,
12121,101.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12122,101.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12123,101.025,base_link,BODY,False,False,False,body_contacts.jsonl,
12124,101.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12125,101.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12126,101.05,base_link,BODY,False,False,False,body_contacts.jsonl,
12127,101.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12128,101.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12129,101.075,base_link,BODY,False,False,False,body_contacts.jsonl,
12130,101.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12131,101.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12132,101.1,base_link,BODY,False,False,False,body_contacts.jsonl,
12133,101.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12134,101.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12135,101.125,base_link,BODY,False,False,False,body_contacts.jsonl,
12136,101.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12137,101.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12138,101.15,base_link,BODY,False,False,False,body_contacts.jsonl,
12139,101.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12140,101.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12141,101.175,base_link,BODY,False,False,False,body_contacts.jsonl,
12142,101.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12143,101.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12144,101.2,base_link,BODY,False,False,False,body_contacts.jsonl,
12145,101.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12146,101.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12147,101.225,base_link,BODY,False,False,False,body_contacts.jsonl,
12148,101.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12149,101.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12150,101.25,base_link,BODY,False,False,False,body_contacts.jsonl,
12151,101.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12152,101.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12153,101.275,base_link,BODY,False,False,False,body_contacts.jsonl,
12154,101.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12155,101.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12156,101.3,base_link,BODY,False,False,False,body_contacts.jsonl,
12157,101.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12158,101.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12159,101.325,base_link,BODY,False,False,False,body_contacts.jsonl,
12160,101.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12161,101.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12162,101.35,base_link,BODY,False,False,False,body_contacts.jsonl,
12163,101.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12164,101.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12165,101.375,base_link,BODY,False,False,False,body_contacts.jsonl,
12166,101.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12167,101.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12168,101.4,base_link,BODY,False,False,False,body_contacts.jsonl,
12169,101.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12170,101.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12171,101.425,base_link,BODY,False,False,False,body_contacts.jsonl,
12172,101.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12173,101.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12174,101.45,base_link,BODY,False,False,False,body_contacts.jsonl,
12175,101.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12176,101.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12177,101.475,base_link,BODY,False,False,False,body_contacts.jsonl,
12178,101.48333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12179,101.49166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12180,101.5,base_link,BODY,False,False,False,body_contacts.jsonl,
12181,101.50833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12182,101.51666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12183,101.525,base_link,BODY,False,False,False,body_contacts.jsonl,
12184,101.53333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12185,101.54166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12186,101.55,base_link,BODY,False,False,False,body_contacts.jsonl,
12187,101.55833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12188,101.56666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12189,101.575,base_link,BODY,False,False,False,body_contacts.jsonl,
12190,101.58333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12191,101.59166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12192,101.6,base_link,BODY,False,False,False,body_contacts.jsonl,
12193,101.60833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12194,101.61666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12195,101.625,base_link,BODY,False,False,False,body_contacts.jsonl,
12196,101.63333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12197,101.64166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12198,101.65,base_link,BODY,False,False,False,body_contacts.jsonl,
12199,101.65833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12200,101.66666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12201,101.675,base_link,BODY,False,False,False,body_contacts.jsonl,
12202,101.68333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12203,101.69166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12204,101.7,base_link,BODY,False,False,False,body_contacts.jsonl,
12205,101.70833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12206,101.71666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12207,101.725,base_link,BODY,False,False,False,body_contacts.jsonl,
12208,101.73333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12209,101.74166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12210,101.75,base_link,BODY,False,False,False,body_contacts.jsonl,
12211,101.75833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12212,101.76666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12213,101.775,base_link,BODY,False,False,False,body_contacts.jsonl,
12214,101.78333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12215,101.79166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12216,101.8,base_link,BODY,False,False,False,body_contacts.jsonl,
12217,101.80833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12218,101.81666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12219,101.825,base_link,BODY,False,False,False,body_contacts.jsonl,
12220,101.83333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12221,101.84166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12222,101.85,base_link,BODY,False,False,False,body_contacts.jsonl,
12223,101.85833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12224,101.86666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12225,101.875,base_link,BODY,False,False,False,body_contacts.jsonl,
12226,101.88333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12227,101.89166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12228,101.9,base_link,BODY,False,False,False,body_contacts.jsonl,
12229,101.90833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12230,101.91666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12231,101.925,base_link,BODY,False,False,False,body_contacts.jsonl,
12232,101.93333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12233,101.94166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12234,101.95,base_link,BODY,False,False,False,body_contacts.jsonl,
12235,101.95833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12236,101.96666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12237,101.975,base_link,BODY,False,False,False,body_contacts.jsonl,
12238,101.98333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12239,101.99166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12240,102.0,base_link,BODY,False,False,False,body_contacts.jsonl,
12241,102.00833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12242,102.01666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12243,102.025,base_link,BODY,False,False,False,body_contacts.jsonl,
12244,102.03333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12245,102.04166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12246,102.05,base_link,BODY,False,False,False,body_contacts.jsonl,
12247,102.05833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12248,102.06666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12249,102.075,base_link,BODY,False,False,False,body_contacts.jsonl,
12250,102.08333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12251,102.09166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12252,102.1,base_link,BODY,False,False,False,body_contacts.jsonl,
12253,102.10833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12254,102.11666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12255,102.125,base_link,BODY,False,False,False,body_contacts.jsonl,
12256,102.13333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12257,102.14166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12258,102.15,base_link,BODY,False,False,False,body_contacts.jsonl,
12259,102.15833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12260,102.16666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12261,102.175,base_link,BODY,False,False,False,body_contacts.jsonl,
12262,102.18333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12263,102.19166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12264,102.2,base_link,BODY,False,False,False,body_contacts.jsonl,
12265,102.20833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12266,102.21666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12267,102.225,base_link,BODY,False,False,False,body_contacts.jsonl,
12268,102.23333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12269,102.24166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12270,102.25,base_link,BODY,False,False,False,body_contacts.jsonl,
12271,102.25833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12272,102.26666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12273,102.275,base_link,BODY,False,False,False,body_contacts.jsonl,
12274,102.28333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12275,102.29166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12276,102.3,base_link,BODY,False,False,False,body_contacts.jsonl,
12277,102.30833333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12278,102.31666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12279,102.325,base_link,BODY,False,False,False,body_contacts.jsonl,
12280,102.33333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12281,102.34166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12282,102.35,base_link,BODY,False,False,False,body_contacts.jsonl,
12283,102.35833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12284,102.36666666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12285,102.375,base_link,BODY,False,False,False,body_contacts.jsonl,
12286,102.38333333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12287,102.39166666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12288,102.4,base_link,BODY,False,False,False,body_contacts.jsonl,
12289,102.40833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12290,102.41666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
12291,102.425,base_link,BODY,False,False,False,body_contacts.jsonl,
12292,102.43333333333334,base_link,BODY,False,False,False,body_contacts.jsonl,
12293,102.44166666666666,base_link,BODY,False,False,False,body_contacts.jsonl,
12294,102.45,base_link,BODY,False,False,False,body_contacts.jsonl,
12295,102.45833333333333,base_link,BODY,False,False,False,body_contacts.jsonl,
12296,102.46666666666667,base_link,BODY,False,False,False,body_contacts.jsonl,
